* c:\users\lenovo\esim-workspace\rtl_full_adder_design_and_simulation\rtl_full_adder_design_and_simulation.cir
Transient Analysis  Wed May 05 16:09:59  2021
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
55	1.002790e-003	7.320649e-005	-8.58784e-004	-8.58208e-004	
56	1.002904e-003	7.131616e-005	-8.58838e-004	-8.58315e-004	
57	1.003010e-003	7.205321e-005	-8.58882e-004	-8.58406e-004	
58	1.003164e-003	7.115374e-005	-8.58938e-004	-8.58525e-004	
59	1.003319e-003	7.194016e-005	-8.58986e-004	-8.58610e-004	
60	1.003430e-003	7.115093e-005	-8.59016e-004	-8.58689e-004	
61	1.003506e-003	7.186640e-005	-8.59034e-004	-8.58734e-004	
62	1.003577e-003	7.119125e-005	-8.59050e-004	-8.58771e-004	
63	1.003649e-003	7.179764e-005	-8.59064e-004	-8.58806e-004	
64	1.003732e-003	7.122316e-005	-8.59080e-004	-8.58842e-004	
65	1.003860e-003	7.174715e-005	-8.59101e-004	-8.58893e-004	
66	1.004007e-003	7.122675e-005	-8.59122e-004	-8.58944e-004	
67	1.004262e-003	7.170845e-005	-8.59150e-004	-8.59015e-004	
68	1.004664e-003	7.121005e-005	-8.59181e-004	-8.59093e-004	
69	1.005437e-003	7.167672e-005	-8.59212e-004	-8.59173e-004	
70	1.006569e-003	7.119471e-005	-8.59226e-004	-8.59210e-004	
71	1.008136e-003	7.166766e-005	-8.59228e-004	-8.59218e-004	
72	1.010248e-003	7.119508e-005	-8.59229e-004	-8.59218e-004	
73	1.014470e-003	7.166662e-005	-8.59229e-004	-8.59218e-004	
74	1.022915e-003	7.119559e-005	-8.59229e-004	-8.59218e-004	
75	1.039804e-003	7.166637e-005	-8.59229e-004	-8.59218e-004	
76	1.073582e-003	7.119571e-005	-8.59229e-004	-8.59218e-004	
77	1.141140e-003	7.166630e-005	-8.59229e-004	-8.59218e-004	
78	1.276254e-003	7.119574e-005	-8.59229e-004	-8.59218e-004	
79	1.546482e-003	7.166629e-005	-8.59229e-004	-8.59218e-004	
80	1.946482e-003	7.119575e-005	-8.59229e-004	-8.59218e-004	
81	2.001000e-003	7.166626e-005	-8.59229e-004	-8.59218e-004	
82	2.001100e-003	7.139454e-005	-7.59313e-004	-8.59218e-004	
83	2.001300e-003	7.127962e-005	-5.59568e-004	-8.59218e-004	
84	2.001461e-003	7.116850e-005	-3.98502e-004	-8.59218e-004	
85	2.001655e-003	7.100386e-005	-2.05202e-004	-8.59218e-004	
86	2.002000e-003	7.081580e-005	1.381511e-004	-8.59218e-004	
87	2.002039e-003	7.082911e-005	1.379777e-004	-8.59218e-004	
88	2.002116e-003	7.091072e-005	1.376339e-004	-8.59218e-004	
89	2.002271e-003	7.152439e-005	1.369788e-004	-8.59218e-004	
90	2.002429e-003	1.179686e-004	1.346509e-004	-8.59201e-004	
91	2.002573e-003	9.444156e-005	9.465598e-005	-8.59196e-004	
92	2.002672e-003	7.442355e-005	7.458563e-005	-8.59195e-004	
93	2.002779e-003	7.052430e-005	7.064614e-005	-8.59195e-004	
94	2.002894e-003	6.887981e-005	6.898131e-005	-8.59194e-004	
95	2.003004e-003	6.970886e-005	6.978668e-005	-8.59193e-004	
96	2.003224e-003	6.905465e-005	6.911193e-005	-8.59187e-004	
97	2.003433e-003	6.995280e-005	6.999032e-005	-8.58824e-004	
98	2.003583e-003	6.923588e-005	6.926977e-005	-8.58602e-004	
99	2.003658e-003	6.998263e-005	7.000915e-005	-8.58516e-004	
100	2.003721e-003	6.933493e-005	6.936286e-005	-8.58446e-004	
101	2.003783e-003	6.996693e-005	6.998893e-005	-8.58389e-004	
102	2.003877e-003	6.941978e-005	6.944234e-005	-8.58307e-004	
103	2.004002e-003	6.999202e-005	7.000783e-005	-8.58219e-004	
104	2.004167e-003	6.949834e-005	6.951389e-005	-8.58120e-004	
105	2.004391e-003	7.003991e-005	7.004856e-005	-8.58038e-004	
106	2.004506e-003	6.956026e-005	6.957059e-005	-8.57999e-004	
107	2.004636e-003	7.004436e-005	7.005022e-005	-8.57961e-004	
108	2.004824e-003	6.960308e-005	6.961031e-005	-8.57912e-004	
109	2.005012e-003	7.005753e-005	7.006054e-005	-8.57876e-004	
110	2.005387e-003	6.963950e-005	6.964367e-005	-8.57820e-004	
111	2.006040e-003	7.008323e-005	7.008290e-005	-8.57768e-004	
112	2.007334e-003	6.966590e-005	6.966743e-005	-8.57730e-004	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	2.009569e-003	7.009209e-005	7.009065e-005	-8.57723e-004	
114	2.012548e-003	6.966765e-005	6.966908e-005	-8.57723e-004	
115	2.018505e-003	7.009139e-005	7.008996e-005	-8.57724e-004	
116	2.030419e-003	6.966796e-005	6.966939e-005	-8.57723e-004	
117	2.054248e-003	7.009124e-005	7.008982e-005	-8.57724e-004	
118	2.101906e-003	6.966804e-005	6.966946e-005	-8.57723e-004	
119	2.197222e-003	7.009120e-005	7.008978e-005	-8.57724e-004	
120	2.387853e-003	6.966805e-005	6.966948e-005	-8.57723e-004	
121	2.769116e-003	7.009119e-005	7.008977e-005	-8.57724e-004	
122	3.001000e-003	6.966807e-005	6.966949e-005	-8.57723e-004	
123	3.001100e-003	6.987700e-005	6.987701e-005	-7.57793e-004	
124	3.001300e-003	6.988235e-005	6.988234e-005	-5.58000e-004	
125	3.001406e-003	6.987707e-005	6.987708e-005	-4.52655e-004	
126	3.001508e-003	6.988204e-005	6.988203e-005	-3.50333e-004	
127	3.001713e-003	6.987726e-005	6.987727e-005	-1.45790e-004	
128	3.002000e-003	6.988194e-005	6.988193e-005	1.402386e-004	
129	3.002030e-003	6.987972e-005	6.987972e-005	1.401393e-004	
130	3.002090e-003	6.987953e-005	6.987953e-005	1.399415e-004	
131	3.002211e-003	6.987971e-005	6.987971e-005	1.395635e-004	
132	3.002333e-003	6.987954e-005	6.987954e-005	1.391988e-004	
133	3.002477e-003	6.987970e-005	6.987970e-005	1.341043e-004	
134	3.002578e-003	6.987955e-005	6.987955e-005	9.838784e-005	
135	3.002662e-003	6.987970e-005	6.987970e-005	7.955647e-005	
136	3.002744e-003	6.987956e-005	6.987956e-005	7.446021e-005	
137	3.002836e-003	6.987969e-005	6.987969e-005	7.173644e-005	
138	3.002920e-003	6.987957e-005	6.987957e-005	7.197930e-005	
139	3.003089e-003	6.987968e-005	6.987968e-005	7.108276e-005	
140	3.003265e-003	6.987957e-005	6.987957e-005	7.172084e-005	
141	3.003615e-003	6.987968e-005	6.987968e-005	7.104585e-005	
142	3.004199e-003	6.987957e-005	6.987957e-005	7.164382e-005	
143	3.005365e-003	6.987968e-005	6.987968e-005	7.100108e-005	
144	3.006549e-003	6.987958e-005	6.987958e-005	7.161897e-005	
145	3.008593e-003	6.987968e-005	6.987968e-005	7.100061e-005	
146	3.011229e-003	6.987958e-005	6.987958e-005	7.161687e-005	
147	3.016499e-003	6.987968e-005	6.987968e-005	7.100176e-005	
148	3.027041e-003	6.987958e-005	6.987958e-005	7.161631e-005	
149	3.048124e-003	6.987968e-005	6.987968e-005	7.100204e-005	
150	3.090290e-003	6.987958e-005	6.987958e-005	7.161618e-005	
151	3.174622e-003	6.987968e-005	6.987968e-005	7.100210e-005	
152	3.343286e-003	6.987958e-005	6.987958e-005	7.161614e-005	
153	3.680614e-003	6.987968e-005	6.987968e-005	7.100212e-005	
154	4.000000e-003	6.987958e-005	6.987958e-005	7.161613e-005	
155	4.000100e-003	-2.23956e-006	-2.23956e-006	-1.45134e-005	
156	4.000300e-003	-1.62259e-004	-1.62259e-004	-1.76739e-004	
157	4.000452e-003	-3.13034e-004	-3.13034e-004	-3.14567e-004	
158	4.000607e-003	-4.68461e-004	-4.68461e-004	-4.68236e-004	
159	4.000808e-003	-6.67886e-004	-6.67886e-004	-6.67737e-004	
160	4.001000e-003	-8.59648e-004	-8.59648e-004	-8.59584e-004	
161	4.001018e-003	-8.59578e-004	-8.59578e-004	-8.59531e-004	
162	4.001055e-003	-8.59469e-004	-8.59469e-004	-8.59436e-004	
163	4.001097e-003	-8.59356e-004	-8.59356e-004	-8.59338e-004	
164	4.001147e-003	-8.59229e-004	-8.59229e-004	-8.59226e-004	
165	4.001209e-003	-8.59088e-004	-8.59088e-004	-8.59102e-004	
166	4.001266e-003	-8.58967e-004	-8.58967e-004	-8.58995e-004	
167	4.001326e-003	-8.58854e-004	-8.58854e-004	-8.58896e-004	
168	4.001384e-003	-8.58753e-004	-8.58753e-004	-8.58811e-004	
169	4.001461e-003	-8.58634e-004	-8.58634e-004	-8.58715e-004	
170	4.001516e-003	-8.58557e-004	-8.58557e-004	-8.58650e-004	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	4.001575e-003	-8.58482e-004	-8.58482e-004	-8.58583e-004	
172	4.001632e-003	-8.58414e-004	-8.58414e-004	-8.58523e-004	
173	4.001690e-003	-8.58352e-004	-8.58352e-004	-8.58467e-004	
174	4.001757e-003	-8.58285e-004	-8.58285e-004	-8.58406e-004	
175	4.001828e-003	-8.58222e-004	-8.58222e-004	-8.58349e-004	
176	4.001929e-003	-8.58141e-004	-8.58141e-004	-8.58275e-004	
177	4.002034e-003	-8.58069e-004	-8.58069e-004	-8.58209e-004	
178	4.002205e-003	-8.57969e-004	-8.57969e-004	-8.58118e-004	
179	4.002419e-003	-8.57873e-004	-8.57873e-004	-8.58030e-004	
180	4.002803e-003	-8.57751e-004	-8.57751e-004	-8.57920e-004	
181	4.003485e-003	-8.57634e-004	-8.57634e-004	-8.57815e-004	
182	4.004849e-003	-8.57558e-004	-8.57558e-004	-8.57748e-004	
183	4.007097e-003	-8.57546e-004	-8.57546e-004	-8.57739e-004	
184	4.010278e-003	-8.57548e-004	-8.57548e-004	-8.57740e-004	
185	4.016118e-003	-8.57547e-004	-8.57547e-004	-8.57739e-004	
186	4.027798e-003	-8.57547e-004	-8.57547e-004	-8.57740e-004	
187	4.051157e-003	-8.57547e-004	-8.57547e-004	-8.57740e-004	
188	4.097877e-003	-8.57547e-004	-8.57547e-004	-8.57740e-004	
189	4.191316e-003	-8.57547e-004	-8.57547e-004	-8.57740e-004	
190	4.378194e-003	-8.57547e-004	-8.57547e-004	-8.57740e-004	
191	4.751951e-003	-8.57547e-004	-8.57547e-004	-8.57740e-004	
192	5.001000e-003	-8.57547e-004	-8.57547e-004	-8.57740e-004	
193	5.001100e-003	-7.57616e-004	-8.57574e-004	-8.57740e-004	
194	5.001300e-003	-5.57819e-004	-8.57648e-004	-8.57740e-004	
195	5.001700e-003	-1.58589e-004	-8.57915e-004	-8.57740e-004	
196	5.002000e-003	1.404723e-004	-8.58215e-004	-8.57740e-004	
197	5.002038e-003	1.403510e-004	-8.58250e-004	-8.57740e-004	
198	5.002113e-003	1.401110e-004	-8.58321e-004	-8.57740e-004	
199	5.002264e-003	1.396579e-004	-8.58449e-004	-8.57740e-004	
200	5.002407e-003	1.386503e-004	-8.58549e-004	-8.57739e-004	
201	5.002544e-003	1.157567e-004	-8.58633e-004	-8.57940e-004	
202	5.002638e-003	8.476418e-005	-8.58698e-004	-8.58048e-004	
203	5.002689e-003	7.843470e-005	-8.58729e-004	-8.58102e-004	
204	5.002734e-003	7.524960e-005	-8.58754e-004	-8.58149e-004	
205	5.002782e-003	7.362276e-005	-8.58779e-004	-8.58196e-004	
206	5.002840e-003	7.242916e-005	-8.58807e-004	-8.58253e-004	
207	5.002895e-003	7.207061e-005	-8.58832e-004	-8.58302e-004	
208	5.002976e-003	7.167728e-005	-8.58867e-004	-8.58375e-004	
209	5.003052e-003	7.167225e-005	-8.58897e-004	-8.58435e-004	
210	5.003164e-003	7.153265e-005	-8.58937e-004	-8.58521e-004	
211	5.003280e-003	7.158857e-005	-8.58974e-004	-8.58582e-004	
212	5.003372e-003	7.149901e-005	-8.59000e-004	-8.58647e-004	
213	5.003452e-003	7.155921e-005	-8.59020e-004	-8.58699e-004	
214	5.003530e-003	7.148474e-005	-8.59038e-004	-8.58744e-004	
215	5.003589e-003	7.153834e-005	-8.59051e-004	-8.58774e-004	
216	5.003645e-003	7.147896e-005	-8.59063e-004	-8.58802e-004	
217	5.003724e-003	7.152100e-005	-8.59078e-004	-8.58837e-004	
218	5.003801e-003	7.146926e-005	-8.59091e-004	-8.58869e-004	
219	5.003922e-003	7.150333e-005	-8.59110e-004	-8.58913e-004	
220	5.004061e-003	7.145416e-005	-8.59128e-004	-8.58959e-004	
221	5.004294e-003	7.148240e-005	-8.59153e-004	-8.59020e-004	
222	5.004656e-003	7.143197e-005	-8.59180e-004	-8.59091e-004	
223	5.005343e-003	7.145798e-005	-8.59209e-004	-8.59165e-004	
224	5.006480e-003	7.141358e-005	-8.59225e-004	-8.59209e-004	
225	5.007989e-003	7.144981e-005	-8.59229e-004	-8.59217e-004	
226	5.010094e-003	7.141235e-005	-8.59229e-004	-8.59218e-004	
227	5.013878e-003	7.144969e-005	-8.59229e-004	-8.59218e-004	
228	5.021446e-003	7.141236e-005	-8.59229e-004	-8.59218e-004	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	5.036581e-003	7.144968e-005	-8.59229e-004	-8.59218e-004	
230	5.066851e-003	7.141237e-005	-8.59229e-004	-8.59218e-004	
231	5.127391e-003	7.144967e-005	-8.59229e-004	-8.59218e-004	
232	5.248471e-003	7.141237e-005	-8.59229e-004	-8.59218e-004	
233	5.490631e-003	7.144967e-005	-8.59229e-004	-8.59218e-004	
234	5.890631e-003	7.141237e-005	-8.59229e-004	-8.59218e-004	
235	6.001000e-003	7.144967e-005	-8.59229e-004	-8.59218e-004	
236	6.001100e-003	7.139113e-005	-7.59313e-004	-8.59218e-004	
237	6.001300e-003	7.128233e-005	-5.59568e-004	-8.59218e-004	
238	6.001633e-003	7.102923e-005	-2.27243e-004	-8.59218e-004	
239	6.001981e-003	7.081010e-005	1.189157e-004	-8.59218e-004	
240	6.002000e-003	7.080322e-005	1.381594e-004	-8.59218e-004	
241	6.002039e-003	7.082217e-005	1.379864e-004	-8.59218e-004	
242	6.002116e-003	7.090557e-005	1.376397e-004	-8.59218e-004	
243	6.002271e-003	7.151236e-005	1.369852e-004	-8.59218e-004	
244	6.002424e-003	1.135103e-004	1.349076e-004	-8.59203e-004	
245	6.002567e-003	9.690075e-005	9.712880e-005	-8.59196e-004	
246	6.002668e-003	7.492987e-005	7.507970e-005	-8.59195e-004	
247	6.002776e-003	7.051481e-005	7.064146e-005	-8.59195e-004	
248	6.002884e-003	6.894743e-005	6.903904e-005	-8.59194e-004	
249	6.002987e-003	6.966453e-005	6.974909e-005	-8.59193e-004	
250	6.003194e-003	6.907099e-005	6.912195e-005	-8.59188e-004	
251	6.003387e-003	6.989601e-005	6.994138e-005	-8.58876e-004	
252	6.003531e-003	6.925572e-005	6.928446e-005	-8.58649e-004	
253	6.003633e-003	6.994513e-005	6.997774e-005	-8.58526e-004	
254	6.003730e-003	6.935543e-005	6.937614e-005	-8.58421e-004	
255	6.003839e-003	6.997503e-005	7.000006e-005	-8.58327e-004	
256	6.003975e-003	6.944347e-005	6.945717e-005	-8.58223e-004	
257	6.004230e-003	7.003690e-005	7.005283e-005	-8.58084e-004	
258	6.004485e-003	6.953369e-005	6.953875e-005	-8.58002e-004	
259	6.004625e-003	7.006767e-005	7.007835e-005	-8.57960e-004	
260	6.004769e-003	6.957794e-005	6.958044e-005	-8.57920e-004	
261	6.004915e-003	7.007085e-005	7.007909e-005	-8.57891e-004	
262	6.005208e-003	6.961535e-005	6.961536e-005	-8.57840e-004	
263	6.005650e-003	7.009242e-005	7.009753e-005	-8.57795e-004	
264	6.006497e-003	6.964574e-005	6.964303e-005	-8.57746e-004	
265	6.008190e-003	7.010789e-005	7.011111e-005	-8.57725e-004	
266	6.010490e-003	6.965206e-005	6.964883e-005	-8.57722e-004	
267	6.014890e-003	7.010689e-005	7.011012e-005	-8.57725e-004	
268	6.023688e-003	6.965250e-005	6.964927e-005	-8.57722e-004	
269	6.041286e-003	7.010667e-005	7.010991e-005	-8.57725e-004	
270	6.076480e-003	6.965261e-005	6.964938e-005	-8.57722e-004	
271	6.146870e-003	7.010662e-005	7.010986e-005	-8.57725e-004	
272	6.287648e-003	6.965264e-005	6.964940e-005	-8.57722e-004	
273	6.569206e-003	7.010661e-005	7.010984e-005	-8.57725e-004	
274	6.969206e-003	6.965264e-005	6.964941e-005	-8.57722e-004	
275	7.001000e-003	7.010658e-005	7.010981e-005	-8.57725e-004	
276	7.001100e-003	6.988280e-005	6.988281e-005	-7.57793e-004	
277	7.001300e-003	6.987679e-005	6.987677e-005	-5.58000e-004	
278	7.001405e-003	6.988240e-005	6.988242e-005	-4.52697e-004	
279	7.001508e-003	6.987701e-005	6.987699e-005	-3.50418e-004	
280	7.001713e-003	6.988218e-005	6.988220e-005	-1.45960e-004	
281	7.002000e-003	6.987712e-005	6.987710e-005	1.402387e-004	
282	7.002030e-003	6.987952e-005	6.987952e-005	1.401392e-004	
283	7.002090e-003	6.987973e-005	6.987973e-005	1.399411e-004	
284	7.002211e-003	6.987954e-005	6.987954e-005	1.395626e-004	
285	7.002328e-003	6.987972e-005	6.987972e-005	1.392138e-004	
286	7.002467e-003	6.987954e-005	6.987954e-005	1.350978e-004	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	7.002567e-003	6.987971e-005	6.987971e-005	1.025324e-004	
288	7.002654e-003	6.987955e-005	6.987955e-005	8.072207e-005	
289	7.002739e-003	6.987970e-005	6.987970e-005	7.457796e-005	
290	7.002824e-003	6.987956e-005	6.987956e-005	7.193614e-005	
291	7.002902e-003	6.987969e-005	6.987969e-005	7.200299e-005	
292	7.003056e-003	6.987957e-005	6.987957e-005	7.114607e-005	
293	7.003209e-003	6.987969e-005	6.987969e-005	7.167756e-005	
294	7.003514e-003	6.987957e-005	6.987957e-005	7.110509e-005	
295	7.003988e-003	6.987969e-005	6.987969e-005	7.160165e-005	
296	7.004931e-003	6.987957e-005	6.987957e-005	7.105542e-005	
297	7.006076e-003	6.987968e-005	6.987968e-005	7.156940e-005	
298	7.007823e-003	6.987957e-005	6.987957e-005	7.105080e-005	
299	7.010124e-003	6.987968e-005	6.987968e-005	7.156704e-005	
300	7.014725e-003	6.987957e-005	6.987957e-005	7.105193e-005	
301	7.023926e-003	6.987968e-005	6.987968e-005	7.156616e-005	
302	7.042330e-003	6.987957e-005	6.987957e-005	7.105219e-005	
303	7.079137e-003	6.987968e-005	6.987968e-005	7.156603e-005	
304	7.152751e-003	6.987957e-005	6.987957e-005	7.105225e-005	
305	7.299979e-003	6.987968e-005	6.987968e-005	7.156600e-005	
306	7.594434e-003	6.987957e-005	6.987957e-005	7.105227e-005	
307	7.994434e-003	6.987968e-005	6.987968e-005	7.156599e-005	
308	8.000000e-003	6.987957e-005	6.987957e-005	7.105258e-005	
309	8.000079e-003	1.058830e-005	1.058830e-005	2.130653e-006	
310	8.000238e-003	-1.03534e-004	-1.03534e-004	-1.27825e-004	
311	8.000382e-003	-2.43300e-004	-2.43300e-004	-2.47514e-004	
312	8.000519e-003	-3.80595e-004	-3.80595e-004	-3.80736e-004	
313	8.000691e-003	-5.51554e-004	-5.51554e-004	-5.51417e-004	
314	8.000885e-003	-7.44590e-004	-7.44590e-004	-7.44505e-004	
315	8.001000e-003	-8.59591e-004	-8.59591e-004	-8.59578e-004	
316	8.001015e-003	-8.59549e-004	-8.59549e-004	-8.59537e-004	
317	8.001046e-003	-8.59456e-004	-8.59456e-004	-8.59454e-004	
318	8.001108e-003	-8.59290e-004	-8.59290e-004	-8.59307e-004	
319	8.001163e-003	-8.59160e-004	-8.59160e-004	-8.59190e-004	
320	8.001224e-003	-8.59027e-004	-8.59027e-004	-8.59071e-004	
321	8.001280e-003	-8.58916e-004	-8.58916e-004	-8.58971e-004	
322	8.001334e-003	-8.58816e-004	-8.58816e-004	-8.58882e-004	
323	8.001394e-003	-8.58716e-004	-8.58716e-004	-8.58799e-004	
324	8.001453e-003	-8.58626e-004	-8.58626e-004	-8.58725e-004	
325	8.001517e-003	-8.58538e-004	-8.58538e-004	-8.58648e-004	
326	8.001582e-003	-8.58456e-004	-8.58456e-004	-8.58575e-004	
327	8.001647e-003	-8.58384e-004	-8.58384e-004	-8.58508e-004	
328	8.001741e-003	-8.58288e-004	-8.58288e-004	-8.58420e-004	
329	8.001828e-003	-8.58210e-004	-8.58210e-004	-8.58348e-004	
330	8.001971e-003	-8.58101e-004	-8.58101e-004	-8.58247e-004	
331	8.002141e-003	-8.57996e-004	-8.57996e-004	-8.58150e-004	
332	8.002426e-003	-8.57864e-004	-8.57864e-004	-8.58027e-004	
333	8.002903e-003	-8.57723e-004	-8.57723e-004	-8.57897e-004	
334	8.003814e-003	-8.57599e-004	-8.57599e-004	-8.57784e-004	
335	8.005637e-003	-8.57546e-004	-8.57546e-004	-8.57738e-004	
336	8.007889e-003	-8.57547e-004	-8.57547e-004	-8.57740e-004	
337	8.011757e-003	-8.57547e-004	-8.57547e-004	-8.57739e-004	
338	8.019276e-003	-8.57548e-004	-8.57548e-004	-8.57740e-004	
339	8.034313e-003	-8.57547e-004	-8.57547e-004	-8.57739e-004	
340	8.064387e-003	-8.57548e-004	-8.57548e-004	-8.57740e-004	
341	8.124536e-003	-8.57547e-004	-8.57547e-004	-8.57739e-004	
342	8.244833e-003	-8.57548e-004	-8.57548e-004	-8.57740e-004	
343	8.485426e-003	-8.57547e-004	-8.57547e-004	-8.57739e-004	
344	8.885426e-003	-8.57548e-004	-8.57548e-004	-8.57740e-004	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	9.001000e-003	-8.57547e-004	-8.57547e-004	-8.57739e-004	
346	9.001100e-003	-7.57616e-004	-8.57573e-004	-8.57739e-004	
347	9.001300e-003	-5.57818e-004	-8.57648e-004	-8.57740e-004	
348	9.001519e-003	-3.39294e-004	-8.57777e-004	-8.57740e-004	
349	9.001775e-003	-8.39097e-005	-8.57984e-004	-8.57740e-004	
350	9.002000e-003	1.404610e-004	-8.58217e-004	-8.57740e-004	
351	9.002051e-003	1.402988e-004	-8.58265e-004	-8.57740e-004	
352	9.002154e-003	1.399762e-004	-8.58358e-004	-8.57740e-004	
353	9.002358e-003	1.393657e-004	-8.58523e-004	-8.57740e-004	
354	9.002554e-003	1.132606e-004	-8.58641e-004	-8.57972e-004	
355	9.002694e-003	7.544313e-005	-8.58734e-004	-8.58126e-004	
356	9.002732e-003	7.399257e-005	-8.58755e-004	-8.58164e-004	
357	9.002762e-003	7.314967e-005	-8.58770e-004	-8.58194e-004	
358	9.002799e-003	7.261054e-005	-8.58789e-004	-8.58229e-004	
359	9.002849e-003	7.207144e-005	-8.58813e-004	-8.58277e-004	
360	9.002895e-003	7.189444e-005	-8.58834e-004	-8.58319e-004	
361	9.002966e-003	7.167299e-005	-8.58864e-004	-8.58380e-004	
362	9.003031e-003	7.164922e-005	-8.58890e-004	-8.58433e-004	
363	9.003154e-003	7.155242e-005	-8.58935e-004	-8.58527e-004	
364	9.003273e-003	7.156900e-005	-8.58973e-004	-8.58588e-004	
365	9.003366e-003	7.151797e-005	-8.58999e-004	-8.58654e-004	
366	9.003442e-003	7.154266e-005	-8.59019e-004	-8.58704e-004	
